Mobile_Model_Name,Registered_Users,Share_Percentage_of_Mobile_Brand,Quarter,Year,State
OnePlus,1535,0.011869689,4,2019,arunachal-pradesh
Others,8580,0.066346533,4,2019,arunachal-pradesh
Xiaomi,35625,0.238988099,1,2020,arunachal-pradesh
Vivo,31742,0.212939235,1,2020,arunachal-pradesh
Samsung,29807,0.199958408,1,2020,arunachal-pradesh
Oppo,22566,0.151382609,1,2020,arunachal-pradesh
Realme,9351,0.062730603,1,2020,arunachal-pradesh
Apple,3135,0.021030953,1,2020,arunachal-pradesh
Gionee,2068,0.01387305,1,2020,arunachal-pradesh
Huawei,1768,0.011860518,1,2020,arunachal-pradesh
Motorola,1742,0.011686099,1,2020,arunachal-pradesh
OnePlus,1696,0.011377511,1,2020,arunachal-pradesh
Others,9566,0.064172917,1,2020,arunachal-pradesh
Xiaomi,41662,0.234670542,2,2020,arunachal-pradesh
Vivo,39089,0.220177543,2,2020,arunachal-pradesh
Samsung,34984,0.197055212,2,2020,arunachal-pradesh
Oppo,27629,0.155626528,2,2020,arunachal-pradesh
Realme,11596,0.065317066,2,2020,arunachal-pradesh
Apple,3398,0.019139996,2,2020,arunachal-pradesh
Gionee,2355,0.013265065,2,2020,arunachal-pradesh
Huawei,2019,0.011372469,2,2020,arunachal-pradesh
Motorola,1873,0.010550092,2,2020,arunachal-pradesh
OnePlus,1809,0.010189597,2,2020,arunachal-pradesh
Others,11120,0.062635889,2,2020,arunachal-pradesh
Xiaomi,47870,0.232326762,3,2020,arunachal-pradesh
Vivo,46799,0.227128894,3,2020,arunachal-pradesh
Samsung,40403,0.196087281,3,2020,arunachal-pradesh
Oppo,32287,0.156698019,3,2020,arunachal-pradesh
Realme,13982,0.067858634,3,2020,arunachal-pradesh
Apple,3738,0.01814158,3,2020,arunachal-pradesh
Gionee,2514,0.012201159,3,2020,arunachal-pradesh
Huawei,2276,0.011046077,3,2020,arunachal-pradesh
Motorola,1997,0.009692011,3,2020,arunachal-pradesh
OnePlus,1965,0.009536705,3,2020,arunachal-pradesh
Others,12215,0.059282879,3,2020,arunachal-pradesh
Vivo,53198,0.230003632,4,2020,arunachal-pradesh
Xiaomi,53097,0.229566954,4,2020,arunachal-pradesh
Samsung,45317,0.19592982,4,2020,arunachal-pradesh
Oppo,36466,0.157662176,4,2020,arunachal-pradesh
Realme,16419,0.070988188,4,2020,arunachal-pradesh
Apple,4188,0.018106982,4,2020,arunachal-pradesh
Gionee,2611,0.011288761,4,2020,arunachal-pradesh
Huawei,2424,0.010480259,4,2020,arunachal-pradesh
Motorola,2149,0.009291285,4,2020,arunachal-pradesh
OnePlus,2141,0.009256697,4,2020,arunachal-pradesh
Others,13282,0.057425246,4,2020,arunachal-pradesh
Vivo,58748,0.233832192,1,2021,arunachal-pradesh
Xiaomi,57405,0.228486706,1,2021,arunachal-pradesh
Samsung,48405,0.192664385,1,2021,arunachal-pradesh
Oppo,39602,0.157626174,1,2021,arunachal-pradesh
Realme,18658,0.074263652,1,2021,arunachal-pradesh
Apple,4560,0.018149976,1,2021,arunachal-pradesh
Gionee,2611,0.010392453,1,2021,arunachal-pradesh
Huawei,2526,0.010054132,1,2021,arunachal-pradesh
OnePlus,2342,0.009321764,1,2021,arunachal-pradesh
Motorola,2224,0.008852094,1,2021,arunachal-pradesh
Others,14159,0.056356472,1,2021,arunachal-pradesh
Vivo,63439,0.234462546,2,2021,arunachal-pradesh
Xiaomi,61629,0.227773014,2,2021,arunachal-pradesh
Samsung,51110,0.188896116,2,2021,arunachal-pradesh
Oppo,42407,0.156730926,2,2021,arunachal-pradesh
Realme,22481,0.083086942,2,2021,arunachal-pradesh
Apple,5062,0.018708514,2,2021,arunachal-pradesh
OnePlus,2622,0.009690581,2,2021,arunachal-pradesh
Gionee,2510,0.009276644,2,2021,arunachal-pradesh
Huawei,2408,0.008899664,2,2021,arunachal-pradesh
Motorola,2229,0.008238103,2,2021,arunachal-pradesh
Others,14675,0.05423695,2,2021,arunachal-pradesh
Vivo,69301,0.23646327,3,2021,arunachal-pradesh
Xiaomi,66832,0.228038748,3,2021,arunachal-pradesh
Samsung,52621,0.179549123,3,2021,arunachal-pradesh
Oppo,46021,0.157029136,3,2021,arunachal-pradesh
Realme,26567,0.09064977,3,2021,arunachal-pradesh
Apple,5574,0.019019152,3,2021,arunachal-pradesh
OnePlus,3208,0.010946078,3,2021,arunachal-pradesh
Gionee,2629,0.008970461,3,2021,arunachal-pradesh
Huawei,2593,0.008847625,3,2021,arunachal-pradesh
Motorola,2253,0.007687504,3,2021,arunachal-pradesh
Others,15474,0.052799132,3,2021,arunachal-pradesh
Vivo,74157,0.235460907,4,2021,arunachal-pradesh
Xiaomi,72002,0.228618421,4,2021,arunachal-pradesh
Samsung,54367,0.17262434,4,2021,arunachal-pradesh
Oppo,48973,0.155497485,4,2021,arunachal-pradesh
Realme,31777,0.100897302,4,2021,arunachal-pradesh
Apple,6342,0.020136913,4,2021,arunachal-pradesh
OnePlus,3900,0.012383154,4,2021,arunachal-pradesh
Gionee,2500,0.007937919,4,2021,arunachal-pradesh
Huawei,2496,0.007925218,4,2021,arunachal-pradesh
Motorola,2316,0.007353688,4,2021,arunachal-pradesh
Others,16114,0.051164651,4,2021,arunachal-pradesh
Vivo,78763,0.234875753,1,2022,arunachal-pradesh
Xiaomi,75927,0.226418639,1,2022,arunachal-pradesh
Samsung,56027,0.167075705,1,2022,arunachal-pradesh
Oppo,52153,0.155523217,1,2022,arunachal-pradesh
Realme,36430,0.108636335,1,2022,arunachal-pradesh
Apple,7110,0.021202425,1,2022,arunachal-pradesh
OnePlus,4423,0.013189638,1,2022,arunachal-pradesh
Huawei,2515,0.007499873,1,2022,arunachal-pradesh
Gionee,2482,0.007401465,1,2022,arunachal-pradesh
Infinix,2358,0.00703169,1,2022,arunachal-pradesh
Others,17151,0.051145259,1,2022,arunachal-pradesh
Xiaomi,101793,0.264234744,1,2018,assam
Samsung,61603,0.159909355,1,2018,assam
Vivo,50781,0.131817556,1,2018,assam
Oppo,40778,0.105851722,1,2018,assam
Realme,26387,0.068495498,1,2018,assam
Lenovo,9294,0.024125409,1,2018,assam
Gionee,9094,0.023606248,1,2018,assam
Motorola,8922,0.023159769,1,2018,assam
Apple,8319,0.021594499,1,2018,assam
Asus,7905,0.020519836,1,2018,assam
Others,60361,0.156685365,1,2018,assam
Xiaomi,152839,0.26764744,2,2018,assam
Samsung,89734,0.157139705,2,2018,assam
Vivo,80455,0.140890576,2,2018,assam
Oppo,62688,0.109777496,2,2018,assam
Realme,38933,0.068178395,2,2018,assam
Lenovo,13092,0.022926349,2,2018,assam
Motorola,12862,0.02252358,2,2018,assam
Gionee,12545,0.021968458,2,2018,assam
Asus,11093,0.019425756,2,2018,assam
Apple,11044,0.019339948,2,2018,assam
Others,85761,0.150182297,2,2018,assam
Xiaomi,210185,0.267819144,3,2018,assam
Samsung,125434,0.159828849,3,2018,assam
Vivo,119540,0.152318674,3,2018,assam
Oppo,88721,0.113048896,3,2018,assam
Realme,53089,0.067646362,3,2018,assam
Motorola,17022,0.021689547,3,2018,assam
Gionee,17020,0.021686999,3,2018,assam
Lenovo,15831,0.020171967,3,2018,assam
Asus,14498,0.018473449,3,2018,assam
Apple,13471,0.017164839,3,2018,assam
Others,109991,0.140151274,3,2018,assam
Xiaomi,277115,0.266656467,4,2018,assam
Vivo,169404,0.163010563,4,2018,assam
Samsung,167786,0.161453627,4,2018,assam
Oppo,122447,0.117825756,4,2018,assam
Realme,70255,0.067603522,4,2018,assam
Motorola,21507,0.020695309,4,2018,assam
Lenovo,20275,0.019509806,4,2018,assam
Gionee,20028,0.019272128,4,2018,assam
Asus,19175,0.018451321,4,2018,assam
Huawei,17882,0.01720712,4,2018,assam
Others,133347,0.128314382,4,2018,assam
Xiaomi,334681,0.265812872,1,2019,assam
Vivo,212982,0.169156173,1,2019,assam
Samsung,202440,0.160783426,1,2019,assam
Oppo,153803,0.122154581,1,2019,assam
Realme,84813,0.067360822,1,2019,assam
Motorola,24528,0.019480813,1,2019,assam
Gionee,23250,0.018465791,1,2019,assam
Lenovo,22797,0.018106006,1,2019,assam
Asus,22514,0.017881239,1,2019,assam
Huawei,22249,0.017670769,1,2019,assam
Others,155028,0.123127509,1,2019,assam
Xiaomi,397560,0.265017385,2,2019,assam
Vivo,260776,0.173835833,2,2019,assam
Samsung,242964,0.161962179,2,2019,assam
Oppo,188693,0.1257846,2,2019,assam
Realme,100087,0.066718973,2,2019,assam
Motorola,28185,0.018788397,2,2019,assam
Gionee,27145,0.018095123,2,2019,assam
Huawei,26683,0.017787149,2,2019,assam
Asus,26345,0.017561835,2,2019,assam
Lenovo,26095,0.017395182,2,2019,assam
Others,175595,0.117053345,2,2019,assam
Xiaomi,463729,0.267815674,3,2019,assam
Vivo,309395,0.178683737,3,2019,assam
Samsung,272124,0.157158756,3,2019,assam
Oppo,222464,0.128478802,3,2019,assam
Realme,119091,0.06877818,3,2019,assam
Huawei,31407,0.018138367,3,2019,assam
Gionee,30833,0.017806867,3,2019,assam
Motorola,30628,0.017688474,3,2019,assam
Asus,30395,0.017553911,3,2019,assam
Lenovo,25713,0.014849933,3,2019,assam
Others,195744,0.1130473,3,2019,assam
Xiaomi,517791,0.266734837,4,2019,assam
Vivo,355815,0.183294526,4,2019,assam
Samsung,302655,0.155909686,4,2019,assam
Oppo,254644,0.131177301,4,2019,assam
Realme,140535,0.072395195,4,2019,assam
Huawei,35293,0.018180835,4,2019,assam
Gionee,33438,0.01722525,4,2019,assam
Motorola,32828,0.016911015,4,2019,assam
Asus,28977,0.014927211,4,2019,assam
Lenovo,26680,0.013743934,4,2019,assam
Others,212564,0.109500211,4,2019,assam
Xiaomi,576697,0.263821298,1,2020,assam
Vivo,410865,0.187958213,1,2020,assam
Samsung,337886,0.154572545,1,2020,assam
Oppo,292242,0.133691806,1,2020,assam
Realme,167659,0.076698882,1,2020,assam
Huawei,39212,0.017938295,1,2020,assam
Motorola,34939,0.015983527,1,2020,assam
Gionee,33136,0.01515871,1,2020,assam
Asus,32099,0.014684314,1,2020,assam
Lenovo,28782,0.013166888,1,2020,assam
Others,232421,0.106325522,1,2020,assam
Xiaomi,663323,0.260036623,2,2020,assam
Vivo,494955,0.194032811,2,2020,assam
Samsung,388754,0.152399777,2,2020,assam
Oppo,346884,0.135985853,2,2020,assam
Realme,204222,0.080059336,2,2020,assam
Huawei,44120,0.017295972,2,2020,assam
Motorola,38074,0.014925812,2,2020,assam
Gionee,37873,0.014847016,2,2020,assam
Asus,36040,0.014128441,2,2020,assam
Lenovo,31346,0.012288294,2,2020,assam
Others,265292,0.104000066,2,2020,assam
Xiaomi,729048,0.257613133,3,2020,assam
Vivo,564343,0.199413713,3,2020,assam
Samsung,427293,0.150986339,3,2020,assam
Oppo,388827,0.137394166,3,2020,assam
Realme,236986,0.083740311,3,2020,assam
Huawei,47619,0.016826436,3,2020,assam
Motorola,40261,0.014226446,3,2020,assam
Gionee,39463,0.013944469,3,2020,assam
Asus,38775,0.01370136,3,2020,assam
Lenovo,33169,0.011720449,3,2020,assam
Others,284227,0.100433179,3,2020,assam
Xiaomi,792324,0.25508209,4,2020,assam
Vivo,627536,0.202029971,4,2020,assam
Samsung,465965,0.150013538,4,2020,assam
Oppo,431650,0.13896611,4,2020,assam
Realme,271012,0.087250049,4,2020,assam
Huawei,50719,0.016328558,4,2020,assam
Motorola,42173,0.013577245,4,2020,assam
Gionee,41431,0.013338364,4,2020,assam
Asus,40998,0.013198963,4,2020,assam
Lenovo,34802,0.011204213,4,2020,assam
Others,307543,0.099010899,4,2020,assam
Xiaomi,852998,0.25398577,1,2021,assam
Vivo,692740,0.206267895,1,2021,assam
Samsung,495482,0.147533027,1,2021,assam
Oppo,467440,0.139183337,1,2021,assam
Realme,303919,0.090493883,1,2021,assam
Huawei,53218,0.01584601,1,2021,assam
Asus,46880,0.013958829,1,2021,assam
Motorola,43119,0.012838966,1,2021,assam
Gionee,41879,0.012469748,1,2021,assam
Apple,37442,0.011148602,1,2021,assam
Others,323331,0.096273934,1,2021,assam
Xiaomi,909274,0.251385104,2,2021,assam
Vivo,753920,0.208434705,2,2021,assam
Samsung,522765,0.14452776,2,2021,assam
Oppo,503448,0.139187229,2,2021,assam
Realme,358841,0.09920803,2,2021,assam
Huawei,51958,0.014364721,2,2021,assam
Asus,45364,0.012541691,2,2021,assam
Motorola,42821,0.011838633,2,2021,assam
Apple,41622,0.011507148,2,2021,assam
Gionee,41574,0.011493878,2,2021,assam
Others,345469,0.095511101,2,2021,assam
Xiaomi,977013,0.249334691,3,2021,assam
Vivo,827232,0.211110431,3,2021,assam
Oppo,549403,0.140208193,3,2021,assam
Samsung,540646,0.137973398,3,2021,assam
Realme,422801,0.107899236,3,2021,assam
Huawei,56098,0.014316265,3,2021,assam
Apple,45531,0.011619557,3,2021,assam
Gionee,44481,0.011351596,3,2021,assam
Asus,43763,0.011168361,3,2021,assam
Motorola,42384,0.010816439,3,2021,assam
Others,369128,0.094201833,3,2021,assam
Xiaomi,1040847,0.247256087,4,2021,assam
Vivo,889004,0.211185362,4,2021,assam
Oppo,590804,0.140347126,4,2021,assam
Samsung,559238,0.132848536,4,2021,assam
Realme,501363,0.119100169,4,2021,assam
Huawei,54361,0.012913606,4,2021,assam
Apple,53459,0.012699333,4,2021,assam
Tecno,46362,0.011013421,4,2021,assam
OnePlus,45171,0.010730496,4,2021,assam
Motorola,43263,0.010277245,4,2021,assam
Others,385719,0.091628617,4,2021,assam
Xiaomi,1094829,0.243696675,1,2022,assam
Vivo,949299,0.211303326,1,2022,assam
Oppo,636621,0.141704705,1,2022,assam
Samsung,577746,0.12859979,1,2022,assam
Realme,573316,0.127613721,1,2022,assam
Apple,59621,0.013270967,1,2022,assam
Tecno,55957,0.012455402,1,2022,assam
Huawei,54586,0.012150232,1,2022,assam
OnePlus,52178,0.011614238,1,2022,assam
Infinix,47589,0.010592778,1,2022,assam
Others,390847,0.086998165,1,2022,assam
Xiaomi,596264,0.279437099,1,2018,bihar
Samsung,450851,0.21128979,1,2018,bihar
Vivo,233197,0.109286982,1,2018,bihar
Oppo,220040,0.103120999,1,2018,bihar
Realme,155139,0.072705366,1,2018,bihar
Motorola,57712,0.027046533,1,2018,bihar
Lenovo,51012,0.023906601,1,2018,bihar
Micromax,37949,0.01778467,1,2018,bihar
Apple,31149,0.014597873,1,2018,bihar
Huawei,30652,0.014364956,1,2018,bihar
Others,269839,0.126459131,1,2018,bihar
Xiaomi,856356,0.284894367,2,2018,bihar
Samsung,632694,0.210486009,2,2018,bihar
Vivo,340287,0.113207415,2,2018,bihar
Oppo,315880,0.105087642,2,2018,bihar
Realme,215953,0.071843711,2,2018,bihar
Motorola,77813,0.025886997,2,2018,bihar
Lenovo,68280,0.022715538,2,2018,bihar
Micromax,51961,0.017286498,2,2018,bihar
Huawei,43343,0.014419443,2,2018,bihar
Apple,39300,0.013074409,2,2018,bihar
Others,364005,0.121097971,2,2018,bihar
Xiaomi,1098938,0.290375964,3,2018,bihar
Samsung,799534,0.211263471,3,2018,bihar
Vivo,448602,0.118535566,3,2018,bihar
Oppo,407853,0.107768326,3,2018,bihar
Realme,274517,0.07253652,3,2018,bihar
Motorola,93118,0.024604872,3,2018,bihar
Lenovo,75263,0.019886987,3,2018,bihar
Huawei,57713,0.015249694,3,2018,bihar
Micromax,54364,0.014364777,3,2018,bihar
Apple,45016,0.011894724,3,2018,bihar
Others,429617,0.113519098,3,2018,bihar
Xiaomi,1399341,0.292953557,4,2018,bihar
Samsung,1008369,0.211103144,4,2018,bihar
Vivo,590399,0.123600671,4,2018,bihar
Oppo,528034,0.110544491,4,2018,bihar
Realme,346806,0.072604212,4,2018,bihar
Motorola,111948,0.023436435,4,2018,bihar
Lenovo,92104,0.019282072,4,2018,bihar
Huawei,75369,0.015778582,4,2018,bihar
Micromax,61472,0.01286923,4,2018,bihar
Apple,52872,0.011068811,4,2018,bihar
Others,509951,0.106758795,4,2018,bihar
Xiaomi,1691958,0.294503663,1,2019,bihar
Samsung,1207394,0.210160037,1,2019,bihar
Vivo,731163,0.12726686,1,2019,bihar
Oppo,649669,0.113081944,1,2019,bihar
Realme,416110,0.072428464,1,2019,bihar
Motorola,126430,0.022006514,1,2019,bihar
Lenovo,103683,0.018047152,1,2019,bihar
Huawei,95145,0.01656102,1,2019,bihar
Micromax,69377,0.01207582,1,2019,bihar
Apple,59723,0.010395437,1,2019,bihar
Others,594465,0.103473089,1,2019,bihar
Xiaomi,1953040,0.296375027,2,2019,bihar
Samsung,1380854,0.209545448,2,2019,bihar
Vivo,852634,0.129387736,2,2019,bihar
Oppo,757333,0.114925751,2,2019,bihar
Realme,480989,0.072990378,2,2019,bihar
Motorola,140153,0.021268304,2,2019,bihar
Lenovo,115382,0.01750929,2,2019,bihar
Huawei,110837,0.016819583,2,2019,bihar
Micromax,72239,0.010962313,2,2019,bihar
Apple,65593,0.009953778,2,2019,bihar
Others,660705,0.100262392,2,2019,bihar
Xiaomi,2197280,0.297723727,3,2019,bihar
Samsung,1536292,0.208162173,3,2019,bihar
Vivo,975292,0.132148642,3,2019,bihar
Oppo,853708,0.115674437,3,2019,bihar
Realme,557826,0.075583465,3,2019,bihar
Motorola,148040,0.0200589,3,2019,bihar
Huawei,127268,0.017244367,3,2019,bihar
Lenovo,114334,0.015491856,3,2019,bihar
Micromax,76866,0.010415073,3,2019,bihar
Apple,70777,0.009590035,3,2019,bihar
Others,722582,0.097907324,3,2019,bihar
Xiaomi,2484241,0.297789428,4,2019,bihar
Samsung,1714305,0.205496127,4,2019,bihar
Vivo,1129443,0.135387905,4,2019,bihar
Oppo,977488,0.117172848,4,2019,bihar
Realme,664779,0.079687984,4,2019,bihar
Motorola,159553,0.01912584,4,2019,bihar
Huawei,144428,0.017312785,4,2019,bihar
Lenovo,121418,0.014554545,4,2019,bihar
Micromax,81810,0.009806679,4,2019,bihar
Infinix,79605,0.009542362,4,2019,bihar
Others,785204,0.094123497,4,2019,bihar
Xiaomi,2779954,0.297282049,1,2020,bihar
Samsung,1896957,0.202856329,1,2020,bihar
Vivo,1297671,0.138770028,1,2020,bihar
Oppo,1103628,0.118019504,1,2020,bihar
Realme,782681,0.083698151,1,2020,bihar
Motorola,169958,0.018174928,1,2020,bihar
Huawei,161040,0.017221257,1,2020,bihar
Lenovo,132051,0.014121238,1,2020,bihar
Infinix,94820,0.010139838,1,2020,bihar
Micromax,81035,0.008665701,1,2020,bihar
Others,851439,0.091050978,1,2020,bihar
Xiaomi,3138353,0.295965858,2,2020,bihar
Samsung,2126374,0.200530057,2,2020,bihar
Vivo,1506720,0.1420929,2,2020,bihar
Oppo,1266996,0.119485462,2,2020,bihar
Realme,914785,0.086269813,2,2020,bihar
Motorola,183599,0.017314507,2,2020,bihar
Huawei,179273,0.016906539,2,2020,bihar
Lenovo,141217,0.013317626,2,2020,bihar
Infinix,115210,0.010865007,2,2020,bihar
Micromax,89409,0.008431815,2,2020,bihar
Others,941831,0.088820416,2,2020,bihar
Xiaomi,3459128,0.294063195,3,2020,bihar
Samsung,2346143,0.199447464,3,2020,bihar
Vivo,1712480,0.145579273,3,2020,bihar
Oppo,1419010,0.120631157,3,2020,bihar
Realme,1055287,0.089710779,3,2020,bihar
Motorola,196074,0.016668405,3,2020,bihar
Huawei,194850,0.016564352,3,2020,bihar
Lenovo,150687,0.012810021,3,2020,bihar
Infinix,132702,0.011281102,3,2020,bihar
HMD Global,97683,0.008304109,3,2020,bihar
Others,999169,0.084940143,3,2020,bihar
Xiaomi,3761975,0.291855992,4,2020,bihar
Samsung,2566835,0.199136405,4,2020,bihar
Vivo,1900128,0.147412926,4,2020,bihar
Oppo,1561641,0.121152927,4,2020,bihar
Realme,1195635,0.09275799,4,2020,bihar
Huawei,209280,0.016236052,4,2020,bihar
Motorola,206587,0.016027128,4,2020,bihar
Lenovo,158922,0.012329252,4,2020,bihar
Infinix,151393,0.011745148,4,2020,bihar
HMD Global,105494,0.00818428,4,2020,bihar
Others,1071943,0.0831619,4,2020,bihar
Xiaomi,4036125,0.289404966,1,2021,bihar
Samsung,2749873,0.19717598,1,2021,bihar
Vivo,2104591,0.150906894,1,2021,bihar
Oppo,1694257,0.121484441,1,2021,bihar
Realme,1349413,0.096757861,1,2021,bihar
Huawei,220336,0.015798899,1,2021,bihar
Motorola,212374,0.015227995,1,2021,bihar
Infinix,177252,0.012709619,1,2021,bihar
Lenovo,159501,0.011436807,1,2021,bihar
Tecno,123065,0.008824212,1,2021,bihar
Others,1119501,0.080272328,1,2021,bihar
Xiaomi,4268361,0.285087016,2,2021,bihar
Samsung,2889063,0.192962673,2,2021,bihar
Vivo,2311477,0.154385273,2,2021,bihar
Oppo,1826833,0.122015539,2,2021,bihar
Realme,1575376,0.105220538,2,2021,bihar
Huawei,215607,0.014400552,2,2021,bihar
Motorola,214140,0.01430257,2,2021,bihar
Infinix,212701,0.014206458,2,2021,bihar
Tecno,157952,0.010549732,2,2021,bihar
Lenovo,154152,0.010295927,2,2021,bihar
Others,1146472,0.07657372,2,2021,bihar
Xiaomi,4521874,0.279805586,3,2021,bihar
Samsung,3009544,0.186225274,3,2021,bihar
Vivo,2576928,0.159455759,3,2021,bihar
Oppo,1994060,0.123388915,3,2021,bihar
Realme,1835886,0.113601387,3,2021,bihar
Infinix,278142,0.017210936,3,2021,bihar
Huawei,222180,0.013748106,3,2021,bihar
Motorola,213677,0.013221956,3,2021,bihar
Tecno,198088,0.012257336,3,2021,bihar
Lenovo,147198,0.009108353,3,2021,bihar
Others,1163194,0.071976393,3,2021,bihar
Xiaomi,4718889,0.272202017,4,2021,bihar
Samsung,3142992,0.181298768,4,2021,bihar
Vivo,2818559,0.162584338,4,2021,bihar
Oppo,2164915,0.124879867,4,2021,bihar
Realme,2149920,0.124014903,4,2021,bihar
Infinix,342716,0.019769057,4,2021,bihar
Tecno,233246,0.013454445,4,2021,bihar
Motorola,220257,0.012705194,4,2021,bihar
Huawei,214582,0.01237784,4,2021,bihar
Apple,144021,0.008307635,4,2021,bihar
Others,1185884,0.068405936,4,2021,bihar
Xiaomi,4888198,0.264446223,1,2022,bihar
Samsung,3283813,0.177650731,1,2022,bihar
Vivo,3062549,0.165680588,1,2022,bihar
Realme,2443092,0.132168634,1,2022,bihar
Oppo,2339620,0.126570911,1,2022,bihar
Infinix,387204,0.020947317,1,2022,bihar
Tecno,280644,0.015182537,1,2022,bihar
Motorola,220543,0.011931138,1,2022,bihar
Huawei,215004,0.011631484,1,2022,bihar
Apple,158500,0.008574679,1,2022,bihar
Others,1205491,0.065215759,1,2022,bihar
Xiaomi,20555,0.238269115,1,2018,chandigarh
Samsung,17266,0.200143738,1,2018,chandigarh
Vivo,9360,0.108499096,1,2018,chandigarh
Oppo,7948,0.092131497,1,2018,chandigarh
Apple,7552,0.087541151,1,2018,chandigarh
OnePlus,3638,0.042170909,1,2018,chandigarh
Motorola,3105,0.035992489,1,2018,chandigarh
Realme,2995,0.034717392,1,2018,chandigarh
Lenovo,1965,0.022777855,1,2018,chandigarh
Micromax,1558,0.018059999,1,2018,chandigarh
Others,10326,0.119696759,1,2018,chandigarh
Xiaomi,27862,0.241817756,2,2018,chandigarh
Samsung,23093,0.200427013,2,2018,chandigarh
Vivo,13375,0.116083285,2,2018,chandigarh
Oppo,11129,0.096589972,2,2018,chandigarh
Apple,9962,0.086461434,2,2018,chandigarh
OnePlus,4466,0.038760968,2,2018,chandigarh
Motorola,3914,0.033970092,2,2018,chandigarh
Realme,3861,0.033510098,2,2018,chandigarh
